Time,Raw_PosZ,SE_Roll,SE_Pitch,vBody_X,FF_ForceZ_FR,FF_ForceX_FR,Tau_Hip_FR
36.3050,0.0183,-0.0009,0.0240,-0.4289,-102.8191,8.1733,-5.6232
36.3100,0.0184,0.0027,0.0241,-0.4267,-102.8191,8.1733,-5.6909
36.3150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5053
36.3200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
36.3250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
36.3300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
36.3350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4009
36.3400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
36.3450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
36.3500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
36.3550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
36.3600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
36.3650,0.0316,-0.0062,0.0242,-0.4248,0.0000,0.0000,0.5266
36.3700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5363
36.3750,0.0296,-0.0127,0.0245,-0.4227,-104.3108,9.1164,-8.2262
36.3800,0.0282,-0.0151,0.0248,-0.4242,-104.3108,9.1164,-8.4099
36.3850,0.0230,-0.0163,0.0254,-0.4257,-132.2631,6.1609,-8.7625
36.3900,0.0203,-0.0144,0.0253,-0.4279,-132.2631,6.1609,-8.6267
36.3950,0.0190,-0.0099,0.0245,-0.4288,-110.7616,5.1156,-4.3991
36.4000,0.0184,-0.0052,0.0241,-0.4290,-110.7616,5.1156,-4.3384
36.4050,0.0183,-0.0009,0.0240,-0.4289,-102.8187,8.1735,-5.6231
36.4100,0.0184,0.0027,0.0241,-0.4267,-102.8187,8.1735,-5.6908
36.4150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5054
36.4200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
36.4250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
36.4300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
36.4350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4010
36.4400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
36.4450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
36.4500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
36.4550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
36.4600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
36.4650,0.0316,-0.0062,0.0241,-0.4248,0.0000,0.0000,0.5266
36.4700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5362
36.4750,0.0296,-0.0127,0.0245,-0.4227,-104.3106,9.1163,-8.2263
36.4800,0.0282,-0.0151,0.0248,-0.4242,-104.3106,9.1163,-8.4100
36.4850,0.0230,-0.0163,0.0254,-0.4257,-132.2630,6.1608,-8.7625
36.4900,0.0203,-0.0144,0.0253,-0.4279,-132.2630,6.1608,-8.6267
36.4950,0.0190,-0.0099,0.0245,-0.4288,-110.7591,5.1168,-4.3991
36.5000,0.0184,-0.0051,0.0241,-0.4290,-110.7591,5.1168,-4.3384
36.5050,0.0183,-0.0009,0.0240,-0.4289,-102.8185,8.1732,-5.6231
36.5100,0.0184,0.0027,0.0241,-0.4267,-102.8185,8.1732,-5.6909
36.5150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5053
36.5200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
36.5250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
36.5300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
36.5350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4009
36.5400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1432
36.5450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1314
36.5500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
36.5550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
36.5600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
36.5650,0.0316,-0.0062,0.0241,-0.4248,0.0000,0.0000,0.5266
36.5700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5363
36.5750,0.0296,-0.0127,0.0245,-0.4227,-104.3106,9.1163,-8.2262
36.5800,0.0282,-0.0151,0.0248,-0.4242,-104.3106,9.1163,-8.4099
36.5850,0.0230,-0.0163,0.0254,-0.4257,-132.2629,6.1608,-8.7625
36.5900,0.0203,-0.0144,0.0253,-0.4279,-132.2629,6.1608,-8.6267
36.5950,0.0190,-0.0099,0.0245,-0.4288,-110.7591,5.1168,-4.3991
36.6000,0.0184,-0.0052,0.0241,-0.4290,-110.7591,5.1168,-4.3384
36.6050,0.0183,-0.0009,0.0240,-0.4289,-102.8189,8.1732,-5.6232
36.6100,0.0184,0.0027,0.0241,-0.4267,-102.8189,8.1732,-5.6909
36.6150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5053
36.6200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
36.6250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
36.6300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
36.6350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4009
36.6400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
36.6450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
36.6500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
36.6550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
36.6600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
36.6650,0.0316,-0.0062,0.0241,-0.4248,0.0000,0.0000,0.5266
36.6700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5363
36.6750,0.0296,-0.0127,0.0245,-0.4227,-104.3107,9.1163,-8.2262
36.6800,0.0282,-0.0151,0.0248,-0.4242,-104.3107,9.1163,-8.4100
36.6850,0.0230,-0.0163,0.0254,-0.4257,-132.2631,6.1608,-8.7625
36.6900,0.0203,-0.0144,0.0253,-0.4279,-132.2631,6.1608,-8.6267
36.6950,0.0190,-0.0099,0.0245,-0.4288,-110.7592,5.1168,-4.3991
36.7000,0.0184,-0.0052,0.0241,-0.4290,-110.7592,5.1168,-4.3384
36.7050,0.0183,-0.0009,0.0240,-0.4289,-102.8191,8.1733,-5.6232
36.7100,0.0184,0.0027,0.0241,-0.4267,-102.8191,8.1733,-5.6909
36.7150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5053
36.7200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
36.7250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
36.7300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
36.7350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4009
36.7400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
36.7450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
36.7500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
36.7550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
36.7600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
36.7650,0.0316,-0.0062,0.0242,-0.4248,0.0000,0.0000,0.5266
36.7700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5363
36.7750,0.0296,-0.0127,0.0245,-0.4227,-104.3107,9.1163,-8.2262
36.7800,0.0282,-0.0151,0.0248,-0.4242,-104.3107,9.1163,-8.4100
36.7850,0.0230,-0.0163,0.0254,-0.4257,-132.2631,6.1608,-8.7625
36.7900,0.0203,-0.0144,0.0253,-0.4279,-132.2631,6.1608,-8.6267
36.7950,0.0190,-0.0099,0.0245,-0.4288,-110.7593,5.1169,-4.3991
36.8000,0.0184,-0.0052,0.0241,-0.4290,-110.7593,5.1169,-4.3384
36.8050,0.0183,-0.0009,0.0240,-0.4289,-102.8191,8.1733,-5.6232
36.8100,0.0184,0.0027,0.0241,-0.4267,-102.8191,8.1733,-5.6909
36.8150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5053
36.8200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
36.8250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
36.8300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
36.8350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4009
36.8400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
36.8450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
36.8500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
36.8550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
36.8600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
36.8650,0.0316,-0.0062,0.0242,-0.4248,0.0000,0.0000,0.5266
36.8700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5363
36.8750,0.0296,-0.0127,0.0245,-0.4227,-104.3108,9.1163,-8.2262
36.8800,0.0282,-0.0151,0.0248,-0.4242,-104.3108,9.1163,-8.4099
36.8850,0.0230,-0.0163,0.0254,-0.4257,-132.2631,6.1609,-8.7625
36.8900,0.0203,-0.0144,0.0253,-0.4279,-132.2631,6.1609,-8.6267
36.8950,0.0190,-0.0099,0.0245,-0.4288,-110.7615,5.1156,-4.3991
36.9000,0.0184,-0.0052,0.0241,-0.4290,-110.7615,5.1156,-4.3384
36.9050,0.0183,-0.0009,0.0240,-0.4289,-102.8187,8.1735,-5.6231
36.9100,0.0184,0.0027,0.0241,-0.4267,-102.8187,8.1735,-5.6908
36.9150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5054
36.9200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
36.9250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
36.9300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
36.9350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4010
36.9400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
36.9450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
36.9500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
36.9550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
36.9600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
36.9650,0.0316,-0.0062,0.0241,-0.4248,0.0000,0.0000,0.5266
36.9700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5362
36.9750,0.0296,-0.0127,0.0245,-0.4227,-104.3105,9.1162,-8.2263
36.9800,0.0282,-0.0151,0.0248,-0.4242,-104.3105,9.1162,-8.4100
36.9850,0.0230,-0.0163,0.0254,-0.4257,-132.2630,6.1608,-8.7625
36.9900,0.0203,-0.0144,0.0253,-0.4279,-132.2630,6.1608,-8.6267
36.9950,0.0190,-0.0099,0.0245,-0.4288,-110.7591,5.1167,-4.3991
37.0000,0.0184,-0.0051,0.0241,-0.4290,-110.7591,5.1167,-4.3384
37.0050,0.0183,-0.0009,0.0240,-0.4289,-102.8184,8.1732,-5.6231
37.0100,0.0184,0.0027,0.0241,-0.4267,-102.8184,8.1732,-5.6909
37.0150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5053
37.0200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
37.0250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
37.0300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
37.0350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4009
37.0400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1432
37.0450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1314
37.0500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9394
37.0550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
37.0600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
37.0650,0.0316,-0.0062,0.0241,-0.4248,0.0000,0.0000,0.5266
37.0700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5362
37.0750,0.0296,-0.0127,0.0245,-0.4227,-104.3107,9.1163,-8.2263
37.0800,0.0282,-0.0151,0.0248,-0.4242,-104.3107,9.1163,-8.4100
37.0850,0.0230,-0.0163,0.0254,-0.4257,-132.2630,6.1608,-8.7625
37.0900,0.0203,-0.0144,0.0253,-0.4279,-132.2630,6.1608,-8.6267
37.0950,0.0190,-0.0099,0.0245,-0.4288,-110.7591,5.1168,-4.3991
37.1000,0.0184,-0.0052,0.0241,-0.4290,-110.7591,5.1168,-4.3384
37.1050,0.0183,-0.0009,0.0240,-0.4289,-102.8189,8.1732,-5.6231
37.1100,0.0184,0.0027,0.0241,-0.4267,-102.8189,8.1732,-5.6909
37.1150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5053
37.1200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
37.1250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
37.1300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
37.1350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4009
37.1400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
37.1450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
37.1500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
37.1550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
37.1600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
37.1650,0.0316,-0.0062,0.0241,-0.4248,0.0000,0.0000,0.5266
37.1700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5363
37.1750,0.0296,-0.0127,0.0245,-0.4227,-104.3107,9.1163,-8.2262
37.1800,0.0282,-0.0151,0.0248,-0.4242,-104.3107,9.1163,-8.4099
37.1850,0.0230,-0.0163,0.0254,-0.4257,-132.2630,6.1608,-8.7625
37.1900,0.0203,-0.0144,0.0253,-0.4279,-132.2630,6.1608,-8.6267
37.1950,0.0190,-0.0099,0.0245,-0.4288,-110.7593,5.1168,-4.3991
37.2000,0.0184,-0.0052,0.0241,-0.4290,-110.7593,5.1168,-4.3384
37.2050,0.0183,-0.0009,0.0240,-0.4289,-102.8191,8.1733,-5.6232
37.2100,0.0184,0.0027,0.0241,-0.4267,-102.8191,8.1733,-5.6909
37.2150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5053
37.2200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
37.2250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
37.2300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
37.2350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4009
37.2400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
37.2450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
37.2500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
37.2550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
37.2600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
37.2650,0.0316,-0.0062,0.0242,-0.4248,0.0000,0.0000,0.5266
37.2700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5363
37.2750,0.0296,-0.0127,0.0245,-0.4227,-104.3108,9.1163,-8.2262
37.2800,0.0282,-0.0151,0.0248,-0.4242,-104.3108,9.1163,-8.4099
37.2850,0.0230,-0.0163,0.0254,-0.4257,-132.2630,6.1608,-8.7625
37.2900,0.0203,-0.0144,0.0253,-0.4279,-132.2630,6.1608,-8.6267
37.2950,0.0190,-0.0099,0.0245,-0.4288,-110.7593,5.1169,-4.3991
37.3000,0.0184,-0.0052,0.0241,-0.4290,-110.7593,5.1169,-4.3384
37.3050,0.0183,-0.0009,0.0240,-0.4289,-102.8190,8.1733,-5.6232
37.3100,0.0184,0.0027,0.0241,-0.4267,-102.8190,8.1733,-5.6909
37.3150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5053
37.3200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
37.3250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
37.3300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
37.3350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4009
37.3400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
37.3450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
37.3500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
37.3550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
37.3600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
37.3650,0.0316,-0.0062,0.0242,-0.4248,0.0000,0.0000,0.5266
37.3700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5363
37.3750,0.0296,-0.0127,0.0245,-0.4227,-104.3108,9.1163,-8.2262
37.3800,0.0282,-0.0151,0.0248,-0.4242,-104.3108,9.1163,-8.4099
37.3850,0.0230,-0.0163,0.0254,-0.4257,-132.2632,6.1609,-8.7625
37.3900,0.0203,-0.0144,0.0253,-0.4279,-132.2632,6.1609,-8.6267
37.3950,0.0190,-0.0099,0.0245,-0.4288,-110.7593,5.1169,-4.3991
37.4000,0.0184,-0.0052,0.0241,-0.4290,-110.7593,5.1169,-4.3384
37.4050,0.0183,-0.0009,0.0240,-0.4289,-102.8191,8.1733,-5.6232
37.4100,0.0184,0.0027,0.0241,-0.4267,-102.8191,8.1733,-5.6909
37.4150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5053
37.4200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
37.4250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
37.4300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
37.4350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4009
37.4400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
37.4450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
37.4500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
37.4550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
37.4600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
37.4650,0.0316,-0.0062,0.0242,-0.4248,0.0000,0.0000,0.5266
37.4700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5363
37.4750,0.0296,-0.0127,0.0245,-0.4227,-104.3108,9.1164,-8.2262
37.4800,0.0282,-0.0151,0.0248,-0.4242,-104.3108,9.1164,-8.4099
37.4850,0.0230,-0.0163,0.0254,-0.4257,-132.2631,6.1609,-8.7625
37.4900,0.0203,-0.0144,0.0253,-0.4279,-132.2631,6.1609,-8.6267
37.4950,0.0190,-0.0099,0.0245,-0.4288,-110.7616,5.1156,-4.3991
37.5000,0.0184,-0.0052,0.0241,-0.4290,-110.7616,5.1156,-4.3384
37.5050,0.0183,-0.0009,0.0240,-0.4289,-102.8187,8.1735,-5.6231
37.5100,0.0184,0.0027,0.0241,-0.4267,-102.8187,8.1735,-5.6908
37.5150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5054
37.5200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
37.5250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
37.5300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
37.5350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4010
37.5400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
37.5450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
37.5500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
37.5550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
37.5600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
37.5650,0.0316,-0.0062,0.0241,-0.4248,0.0000,0.0000,0.5266
37.5700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5362
37.5750,0.0296,-0.0127,0.0245,-0.4227,-104.3106,9.1163,-8.2263
37.5800,0.0282,-0.0151,0.0248,-0.4242,-104.3106,9.1163,-8.4100
37.5850,0.0230,-0.0163,0.0254,-0.4257,-132.2629,6.1608,-8.7625
37.5900,0.0203,-0.0144,0.0253,-0.4279,-132.2629,6.1608,-8.6267
37.5950,0.0190,-0.0099,0.0245,-0.4288,-110.7591,5.1168,-4.3991
37.6000,0.0184,-0.0051,0.0241,-0.4290,-110.7591,5.1168,-4.3384
37.6050,0.0183,-0.0009,0.0240,-0.4289,-102.8186,8.1732,-5.6231
37.6100,0.0184,0.0027,0.0241,-0.4267,-102.8186,8.1732,-5.6909
37.6150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5053
37.6200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
37.6250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
37.6300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
37.6350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4009
37.6400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1432
37.6450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1314
37.6500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
37.6550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
37.6600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
37.6650,0.0316,-0.0062,0.0241,-0.4248,0.0000,0.0000,0.5266
37.6700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5363
37.6750,0.0296,-0.0127,0.0245,-0.4227,-104.3106,9.1163,-8.2262
37.6800,0.0282,-0.0151,0.0248,-0.4242,-104.3106,9.1163,-8.4099
37.6850,0.0230,-0.0163,0.0254,-0.4257,-132.2629,6.1608,-8.7625
37.6900,0.0203,-0.0144,0.0253,-0.4279,-132.2629,6.1608,-8.6267
37.6950,0.0190,-0.0099,0.0245,-0.4288,-110.7591,5.1168,-4.3991
37.7000,0.0184,-0.0052,0.0241,-0.4290,-110.7591,5.1168,-4.3384
37.7050,0.0183,-0.0009,0.0240,-0.4289,-102.8190,8.1732,-5.6232
37.7100,0.0184,0.0027,0.0241,-0.4267,-102.8190,8.1732,-5.6909
37.7150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5053
37.7200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
37.7250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
37.7300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
37.7350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4009
37.7400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
37.7450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
37.7500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
37.7550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
37.7600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
37.7650,0.0316,-0.0062,0.0242,-0.4248,0.0000,0.0000,0.5266
37.7700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5363
37.7750,0.0296,-0.0127,0.0245,-0.4227,-104.3107,9.1163,-8.2262
37.7800,0.0282,-0.0151,0.0248,-0.4242,-104.3107,9.1163,-8.4100
37.7850,0.0230,-0.0163,0.0254,-0.4257,-132.2630,6.1608,-8.7625
37.7900,0.0203,-0.0144,0.0253,-0.4279,-132.2630,6.1608,-8.6267
37.7950,0.0190,-0.0099,0.0245,-0.4288,-110.7593,5.1168,-4.3991
37.8000,0.0184,-0.0052,0.0241,-0.4290,-110.7593,5.1168,-4.3384
37.8050,0.0183,-0.0009,0.0240,-0.4289,-102.8191,8.1733,-5.6232
37.8100,0.0184,0.0027,0.0241,-0.4267,-102.8191,8.1733,-5.6909
37.8150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5053
37.8200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
37.8250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
37.8300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
37.8350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4009
37.8400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
37.8450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
37.8500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
37.8550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
37.8600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
37.8650,0.0316,-0.0062,0.0242,-0.4248,0.0000,0.0000,0.5266
37.8700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5363
37.8750,0.0296,-0.0127,0.0245,-0.4227,-104.3107,9.1163,-8.2262
37.8800,0.0282,-0.0151,0.0248,-0.4242,-104.3107,9.1163,-8.4099
37.8850,0.0230,-0.0163,0.0254,-0.4257,-132.2631,6.1608,-8.7625
37.8900,0.0203,-0.0144,0.0253,-0.4279,-132.2631,6.1608,-8.6267
37.8950,0.0190,-0.0099,0.0245,-0.4288,-110.7593,5.1169,-4.3991
37.9000,0.0184,-0.0052,0.0241,-0.4290,-110.7593,5.1169,-4.3384
37.9050,0.0183,-0.0009,0.0240,-0.4289,-102.8191,8.1733,-5.6232
37.9100,0.0184,0.0027,0.0241,-0.4267,-102.8191,8.1733,-5.6909
37.9150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5053
37.9200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
37.9250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
37.9300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
37.9350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4009
